55,28985,Central Peace-Notley,0.17371054,0.178195618,0.21373124,0.158357771,0.049737746,0.025321035,0.004340749,0.002170374,0.001085187,0.965997468,96168,0.329922692,0.277171442,0.39267849,9.8,UCP
56,48195,Chestermere-Strathmore,0.176263098,0.231974271,0.194729744,0.111941073,0.160340658,0.151824204,0.015035222,0.00746504,0.016822626,0.800651877,138679,0.183756071,0.308958446,0.507285483,7.6,UCP
57,50105,Cypress-Medicine Hat,0.184512524,0.188703722,0.214649237,0.17004291,0.089323952,0.036606506,0.014275517,0.011012542,0.004180687,0.931375548,97105,0.213219616,0.312554873,0.474350934,9.7,UCP
58,46645,Drayton Valley-Devon,0.17965484,0.199378283,0.227141173,0.12863115,0.062459195,0.024156692,0.005767138,0.004461371,0.002285092,0.961044614,129602,0.221720695,0.308849679,0.469429627,10.6,UCP
59,41495,Drumheller-Stettler,0.171586938,0.178093746,0.22508736,0.181106157,0.054252199,0.032124767,0.004665423,0.000799787,0.000266596,0.960143962,92938,0.219611682,0.318159569,0.462228749,7.5,UCP
60,44325,Fort McMurray-Lac La Biche,0.262718556,0.236661027,0.198646362,0.05820643,0.188122172,0.117181314,0.055649813,0.006560344,0.041284923,0.773441918,165827,0.182984658,0.30223152,0.514644351,9.2,UCP
61,41265,Fort McMurray-Wood Buffalo,0.297225251,0.257603296,0.150733067,0.021325579,0.200752975,0.165047365,0.043235366,0.0155453,0.010808841,0.761476803,226386,0.103965033,0.27177646,0.624102404,6.8,UCP
62,52145,Fort Saskatchewan-Vegreville,0.200882156,0.187841596,0.202608112,0.154473104,0.083076923,0.031662531,0.006352357,0.003275434,0.002779156,0.954143921,117474,0.201678598,0.294248334,0.504196495,8,UCP
63,46345,Grande Prairie,0.284280936,0.209731363,0.163879599,0.078001942,0.110585387,0.082636444,0.021126761,0.006492077,0.006822183,0.879841549,118742,0.201167802,0.328930905,0.469901293,9.4,UCP
64,48485,Grande Prairie-Wapiti,0.23038053,0.210271218,0.174074456,0.081262246,0.065515437,0.036316065,0.010151753,0.002930403,0.001674516,0.946206175,135289,0.222546161,0.311814522,0.465639317,9.9,UCP
65,48790,Highwood,0.150543144,0.223098996,0.218794835,0.1251281,0.125181197,0.045558087,0.008490371,0.005073514,0.001035411,0.935804514,172507,0.136819863,0.296619123,0.566561014,7.8,UCP
66,46690,Innisfail-Sylvan Lake,0.200364104,0.199828657,0.212251017,0.130006425,0.060417592,0.020881928,0.005664778,0.003443297,0.000444296,0.968121737,131760,0.189583333,0.316527778,0.494027778,10.7,UCP
67,46535,Lac Ste. Anne-Parkland,0.151069088,0.191039003,0.25196089,0.151176534,0.060801223,0.013863115,0.003820544,0.004257177,0.001309901,0.975766838,119333,0.232451404,0.290361771,0.477321814,9.9,UCP
68,44845,Lacombe-Ponoka,0.204705095,0.190656706,0.199018843,0.133682685,0.081899989,0.037817519,0.009568288,0.003075521,0.000341725,0.948285682,115842,0.197767145,0.296215746,0.505872118,9.9,UCP
69,48330,Leduc-Beaumont,0.222118767,0.222325678,0.168011587,0.099937927,0.099343271,0.065881372,0.019806109,0.004378192,0.005524862,0.90263734,129751,0.157594679,0.313424732,0.528980589,8.6,UCP
70,27765,Lesser Slave Lake,0.20367369,0.189447146,0.176121016,0.095263821,0.053082816,0.039948924,0.007114192,0.001641737,0.006749362,0.943451295,94768,0.389575099,0.238636364,0.371541502,15.3,UCP
71,46100,Lethbridge-East,0.203253796,0.172776573,0.208785249,0.201735358,0.158334261,0.095434298,0.018374165,0.020044543,0.009131403,0.854454343,90079,0.1944,0.3216,0.484266667,6.3,UCP
72,46630,Lethbridge-West,0.274179713,0.18346558,0.168024877,0.125670169,0.114523914,0.064392277,0.023475208,0.013383063,0.006910926,0.887011847,95818,0.138576271,0.296542373,0.565016949,6.9,NDP
73,48145,Livingstone-Macleod,0.147367328,0.174057535,0.228164918,0.216325683,0.101748983,0.042124945,0.004729432,0.004619446,0.002969644,0.943136824,91159,0.204639381,0.295960539,0.499533396,7.9,UCP
74,43815,Maskwacis-Wetaskiwin,0.172771882,0.180645898,0.210430218,0.14778044,0.071280037,0.029343808,0.004736599,0.00288817,0.003927911,0.957832717,100325,0.268503351,0.285927029,0.44556962,10.7,UCP
75,50215,Morinville-St. Albert,0.184606193,0.207308573,0.214876033,0.118191775,0.081763568,0.030852255,0.01048773,0.003360147,0.007331229,0.943793911,165220,0.14339136,0.295551257,0.56144423,7.5,UCP
76,49470,Olds-Didsbury-Three Hills,0.16767738,0.189609865,0.221043056,0.169597736,0.07463009,0.026139555,0.005400734,0.00345647,0.002376323,0.961330741,100996,0.189560806,0.295421172,0.515018022,7.5,UCP
77,40000,Peace River,0.2195,0.179125,0.15125,0.0885,0.062905896,0.038201961,0.005730294,0.001400739,0.00038202,0.953648287,102776,0.414965986,0.220014322,0.365019692,10.4,UCP
78,47680,Red Deer-North,0.252621644,0.202705537,0.18676594,0.113779362,0.163162411,0.118429522,0.018558249,0.022956447,0.010083673,0.822999356,103164,0.194963552,0.326441352,0.478595096,11.2,UCP
79,52735,Red Deer-South,0.221864037,0.209917512,0.19522139,0.125059259,0.136534568,0.09333719,0.016584707,0.01349918,0.008581622,0.865393887,117024,0.160746109,0.302601877,0.536652014,9.3,UCP
80,45255,Rimbey-Rocky Mountain House-Sundre,0.163075903,0.176665562,0.238868633,0.174455861,0.058576456,0.014871155,0.003065047,0.001248723,0.000227041,0.979225792,111097,0.245354199,0.295934051,0.458851474,12.3,UCP
81,45985,Sherwood Park,0.187996086,0.201370012,0.198760465,0.169403066,0.119317556,0.060869565,0.007925151,0.005063291,0.003632361,0.917666483,142161,0.12469537,0.280801516,0.594503114,6.6,UCP
82,51255,Spruce Grove-Stony Plain,0.222222222,0.206613989,0.172080773,0.123987904,0.076039604,0.037722772,0.006336634,0.005544554,0.003762376,0.944158416,119009,0.177766523,0.314256774,0.507976703,8.3,UCP
83,47745,St. Albert,0.18106608,0.202848466,0.211435752,0.157503403,0.112874028,0.051426746,0.010753833,0.006281942,0.011073254,0.914927598,136378,0.125851231,0.282739654,0.591409115,6.8,NDP
84,47855,Strathcona-Sherwood Park,0.163932713,0.222965207,0.228711733,0.111796051,0.08976378,0.050188996,0.007664847,0.004724906,0.003359933,0.930806384,199153,0.127653997,0.282830931,0.589515072,6.4,UCP
85,42620,Taber-Warner,0.182543407,0.165767245,0.184655092,0.141482872,0.154146088,0.030803223,0.002079543,0.004029114,0,0.960748635,97326,0.288647343,0.302622498,0.408730159,5.4,UCP
86,46045,Vermilion-Lloydminster-Wainwright,0.203170811,0.206428494,0.192746227,0.122706048,0.074585016,0.055293854,0.010991476,0.003476895,0.006393001,0.921601615,114882,0.196403083,0.296888381,0.506708536,8.4,UCP
87,50580,West Yellowhead,0.213325425,0.212732305,0.213028865,0.103993673,0.082760742,0.050866578,0.007486412,0.001743411,0.001333197,0.933545277,116858,0.236869075,0.318729183,0.444401742,10.5,UCP
